custid,startlen,time,payleft,lagtest,cancelnow
8960,1,7,0,0,0
8960,1,8,0,1,0
8960,1,9,0,3,0
8960,1,10,0,0,0
8960,1,11,0,3,0
8961,6,1,5,4,0
8961,6,2,4,4,0
8961,6,3,3,4,0
8961,6,4,2,4,0
8961,6,5,1,4,0
8961,6,6,0,4,0
8961,6,7,5,4,0
8961,6,8,4,4,0
8961,6,9,3,4,0
8961,6,10,2,4,0
8961,6,11,1,4,0
8962,1,1,0,4,0
8962,1,2,0,4,0
8962,1,3,0,4,0
8962,1,4,0,4,0
8962,1,5,0,4,0
8962,1,6,0,4,0
8962,1,7,0,4,0
8962,1,8,0,4,0
8962,1,9,0,4,0
8962,1,10,0,4,0
8962,1,11,0,4,0
8963,1,1,0,0,0
8963,1,2,0,0,0
8963,1,3,0,0,0
8963,1,4,0,0,1
8964,1,1,0,4,0
8964,1,2,0,0,0
8964,1,3,0,4,0
8964,1,4,0,4,0
8964,1,5,0,4,0
8964,1,6,0,4,0
8964,1,7,0,4,0
8964,1,8,0,4,0
8964,1,9,0,4,0
8964,1,10,0,0,0
8964,1,11,0,0,0
8965,1,1,0,4,0
8965,1,2,0,0,0
8965,1,3,0,3,0
8965,1,4,0,0,0
8965,1,5,0,0,0
8965,1,6,0,4,0
8965,1,7,0,0,0
8965,1,8,0,0,1
8966,1,1,0,4,0
8966,1,2,0,4,0
8966,1,3,0,4,0
8966,1,4,0,4,0
8966,1,5,0,4,0
8966,1,6,0,4,0
8966,1,7,0,4,0
8966,1,8,0,4,0
8966,1,9,0,4,0
8966,1,10,0,4,0
8966,1,11,0,4,0
8967,1,1,0,4,0
8967,1,2,0,0,0
8967,1,3,0,4,0
8967,1,4,0,4,0
8967,1,5,0,0,0
8967,1,6,0,0,1
8968,6,1,5,4,0
8968,6,2,4,4,0
8968,6,3,3,4,0
8968,6,4,2,4,0
8968,6,5,1,4,0
8968,6,6,0,4,0
8968,6,7,5,0,0
8968,6,8,4,0,0
8968,6,9,3,0,0
8968,6,10,2,0,0
8968,6,11,1,0,0
8969,6,1,5,4,0
8969,6,2,4,4,0
8969,6,3,3,4,0
8969,6,4,2,4,0
8969,6,5,1,4,0
8969,6,6,0,4,0
8969,6,7,5,4,0
8969,6,8,4,4,0
8969,6,9,3,4,0
8969,6,10,2,4,0
8969,6,11,1,4,0
8970,6,1,5,4,0
8970,6,2,4,4,0
8970,6,3,3,4,0
8970,6,4,2,4,0
8970,6,5,1,4,0
8970,6,6,0,4,0
8970,6,7,5,4,0
8970,6,8,4,4,0
8970,6,9,3,4,0
8970,6,10,2,4,0
8970,6,11,1,4,0
8971,1,1,0,4,0
8971,1,2,0,4,0
8971,1,3,0,4,0
8971,1,4,0,4,0
8971,1,5,0,4,0
8971,1,6,0,4,0
8971,1,7,0,4,0
8971,1,8,0,0,0
8971,1,9,0,4,0
8971,1,10,0,4,0
8971,1,11,0,4,1
8972,1,1,0,4,0
8972,1,2,0,4,0
8972,1,3,0,4,0
8972,1,4,0,4,0
8972,1,5,0,4,0
8972,1,6,0,4,0
8972,1,7,0,4,1
8973,6,1,5,4,0
8973,6,2,4,4,0
8973,6,3,3,0,0
8973,6,4,2,4,0
8973,6,5,1,4,0
8973,6,6,0,4,0
8973,6,7,5,4,0
8973,6,8,4,4,0
8973,6,9,3,4,0
8973,6,10,2,4,0
8973,6,11,1,4,0
8974,12,1,11,0,0
8974,12,2,10,0,0
8974,12,3,9,0,0
8974,12,4,8,0,0
8974,12,5,7,0,0
8974,12,6,6,0,0
8974,12,7,5,0,0
8974,12,8,4,0,0
8974,12,9,3,0,0
8974,12,10,2,0,0
8974,12,11,1,0,0
8975,12,1,11,4,0
8975,12,2,10,4,0
8975,12,3,9,4,0
8975,12,4,8,4,0
8975,12,5,7,4,0
8975,12,6,6,4,0
8975,12,7,5,4,0
8975,12,8,4,4,0
8975,12,9,3,4,0
8975,12,10,2,4,0
8975,12,11,1,4,0
8976,6,1,5,4,0
8976,6,2,4,4,0
8976,6,3,3,4,0
8976,6,4,2,4,0
8976,6,5,1,4,0
8976,6,6,0,4,0
8976,6,7,5,4,0
8976,6,8,4,4,0
8976,6,9,3,4,0
8976,6,10,2,4,0
8976,6,11,1,4,0
8977,1,1,0,0,0
8977,1,2,0,0,0
8977,1,3,0,0,1
8978,1,1,0,0,0
8978,1,2,0,4,0
8978,1,3,0,4,0
8978,1,4,0,0,0
8978,1,5,0,4,0
8978,1,6,0,0,0
8978,1,7,0,0,0
8978,1,8,0,0,0
8978,1,9,0,0,0
8978,1,10,0,0,0
8978,1,11,0,0,0
8979,12,1,11,4,0
8979,12,2,10,4,0
8979,12,3,9,4,0
8979,12,4,8,4,0
8979,12,5,7,4,0
8979,12,6,6,4,0
8979,12,7,5,4,0
8979,12,8,4,4,0
8979,12,9,3,4,0
8979,12,10,2,4,0
8979,12,11,1,4,0
8980,1,1,0,3,0
8980,1,2,0,4,0
8980,1,3,0,4,0
8980,1,4,0,4,0
8980,1,5,0,0,0
8980,1,6,0,0,1
8981,6,1,5,0,0
8981,6,2,4,0,0
8981,6,3,3,0,1
8982,6,1,5,4,0
8982,6,2,4,4,0
8982,6,3,3,4,0
8982,6,4,2,4,0
8982,6,5,1,4,0
8982,6,6,0,4,0
8982,6,7,5,4,0
8982,6,8,4,4,0
8982,6,9,3,4,0
8982,6,10,2,4,0
8982,6,11,1,4,0
8983,1,1,0,0,0
8983,1,2,0,0,0
8983,1,3,0,0,0
8983,1,4,0,0,0
8983,1,5,0,0,0
8983,1,6,0,0,1
8984,6,1,5,4,0
8984,6,2,4,4,0
8984,6,3,3,4,0
8984,6,4,2,4,0
8984,6,5,1,4,0
8984,6,6,0,4,0
8984,6,7,5,4,0
8984,6,8,4,4,0
8984,6,9,3,4,0
8984,6,10,2,4,0
8984,6,11,1,4,0
8985,12,1,11,4,0
8985,12,2,10,4,0
8985,12,3,9,4,0
8985,12,4,8,4,0
8985,12,5,7,4,0
8985,12,6,6,4,0
8985,12,7,5,4,0
8985,12,8,4,4,0
8985,12,9,3,4,0
8985,12,10,2,4,0
8985,12,11,1,4,0
8986,12,1,11,4,0
8986,12,2,10,4,0
8986,12,3,9,4,0
8986,12,4,8,0,0
8986,12,5,7,0,0
8986,12,6,6,0,0
8986,12,7,5,0,0
8986,12,8,4,0,0
8986,12,9,3,0,0
8986,12,10,2,0,0
8986,12,11,1,0,0
8987,6,1,5,4,0
8987,6,2,4,4,0
8987,6,3,3,4,0
8987,6,4,2,4,0
8987,6,5,1,4,0
8987,6,6,0,4,0
8987,6,7,5,4,0
8987,6,8,4,4,0
8987,6,9,3,4,0
8987,6,10,2,4,0
8987,6,11,1,4,0
8988,12,1,11,4,0
8988,12,2,10,4,0
8988,12,3,9,4,0
8988,12,4,8,4,0
8988,12,5,7,4,0
8988,12,6,6,4,0
8988,12,7,5,4,0
8988,12,8,4,4,0
8988,12,9,3,4,0
8988,12,10,2,4,0
8988,12,11,1,4,0
8989,1,1,0,4,0
8989,1,2,0,4,0
8989,1,3,0,4,0
8989,1,4,0,0,0
8989,1,5,0,4,0
8989,1,6,0,4,0
8989,1,7,0,0,0
8989,1,8,0,0,0
8989,1,9,0,0,0
8989,1,10,0,0,1
8990,6,1,5,4,0
8990,6,2,4,0,0
8990,6,3,3,3,0
8990,6,4,2,1,0
8990,6,5,1,4,0
8990,6,6,0,0,0
8990,6,7,5,0,0
8990,6,8,4,4,0
8990,6,9,3,0,0
8990,6,10,2,4,0
8990,6,11,1,1,0
8991,1,1,0,4,0
8991,1,2,0,0,0
8991,1,3,0,4,0
8991,1,4,0,4,0
8991,1,5,0,0,0
8991,1,6,0,0,0
8991,1,7,0,0,1
8992,6,1,5,4,0
8992,6,2,4,4,0
8992,6,3,3,4,0
8992,6,4,2,4,0
8992,6,5,1,4,0
8992,6,6,0,4,0
8992,6,7,5,4,0
8992,6,8,4,4,0
8992,6,9,3,4,0
8992,6,10,2,4,0
8992,6,11,1,0,0
8993,6,1,5,4,0
8993,6,2,4,4,0
8993,6,3,3,4,0
8993,6,4,2,4,0
8993,6,5,1,0,0
8993,6,6,0,0,1
8994,6,1,5,4,0
8994,6,2,4,4,0
8994,6,3,3,4,0
8994,6,4,2,4,0
8994,6,5,1,4,0
8994,6,6,0,4,0
8994,6,7,5,0,0
8994,6,8,4,0,0
8994,6,9,3,0,0
8994,6,10,2,0,0
8994,6,11,1,0,0
8995,1,1,0,4,0
8995,1,2,0,4,0
8995,1,3,0,4,0
8995,1,4,0,4,0
8995,1,5,0,4,0
8995,1,6,0,4,0
8995,1,7,0,0,0
8995,1,8,0,0,0
8995,1,9,0,0,0
8995,1,10,0,4,0
8995,1,11,0,4,0
8996,1,1,0,4,0
8996,1,2,0,4,0
8996,1,3,0,4,0
8996,1,4,0,4,0
8996,1,5,0,4,0
8996,1,6,0,4,0
8996,1,7,0,0,0
8996,1,8,0,0,0
8996,1,9,0,0,0
8996,1,10,0,0,0
8996,1,11,0,0,1
8997,1,1,0,4,0
8997,1,2,0,4,0
8997,1,3,0,4,0
8997,1,4,0,4,0
8997,1,5,0,0,0
8997,1,6,0,0,0
8997,1,7,0,0,0
8997,1,8,0,0,0
8997,1,9,0,0,0
8997,1,10,0,0,0
8997,1,11,0,3,0
8998,12,1,11,4,0
8998,12,2,10,4,0
8998,12,3,9,0,0
8998,12,4,8,4,0
8998,12,5,7,0,0
8998,12,6,6,0,0
8998,12,7,5,0,0
8998,12,8,4,0,0
8998,12,9,3,0,0
8998,12,10,2,0,0
8998,12,11,1,0,0
8999,6,1,5,4,0
8999,6,2,4,4,0
8999,6,3,3,4,0
8999,6,4,2,4,0
8999,6,5,1,4,0
8999,6,6,0,0,0
8999,6,7,5,0,0
8999,6,8,4,0,0
8999,6,9,3,0,0
8999,6,10,2,0,0
8999,6,11,1,0,0
9000,1,1,0,0,0
9000,1,2,0,0,0
9000,1,3,0,0,0
9000,1,4,0,0,0
9000,1,5,0,0,0
9000,1,6,0,0,0
9000,1,7,0,0,0
9000,1,8,0,0,1
9001,1,1,0,4,0
9001,1,2,0,4,0
9001,1,3,0,0,1
9002,6,1,5,4,0
9002,6,2,4,4,0
9002,6,3,3,4,0
9002,6,4,2,4,0
9002,6,5,1,4,0
9002,6,6,0,4,0
9002,6,7,5,4,0
9002,6,8,4,4,0
9002,6,9,3,4,0
9002,6,10,2,4,0
9002,6,11,1,0,0
9003,6,1,5,4,0
9003,6,2,4,4,0
9003,6,3,3,4,0
9003,6,4,2,4,0
9003,6,5,1,4,0
9003,6,6,0,4,0
9003,6,7,5,4,0
9003,6,8,4,4,0
9003,6,9,3,4,0
9003,6,10,2,4,0
9003,6,11,1,4,0
9004,6,1,5,4,0
9004,6,2,4,0,0
9004,6,3,3,0,0
9004,6,4,2,0,0
9004,6,5,1,0,0
9004,6,6,0,0,1
9005,1,1,0,4,0
9005,1,2,0,4,0
9005,1,3,0,4,0
9005,1,4,0,0,0
9005,1,5,0,0,0
9005,1,6,0,0,0
9005,1,7,0,4,0
9005,1,8,0,4,0
9005,1,9,0,4,0
9005,1,10,0,3,0
9005,1,11,0,0,0
9006,1,1,0,4,0
9006,1,2,0,4,0
9006,1,3,0,4,0
9006,1,4,0,4,0
9006,1,5,0,4,0
9006,1,6,0,4,0
9006,1,7,0,4,0
9006,1,8,0,4,0
9006,1,9,0,4,0
9006,1,10,0,4,0
9006,1,11,0,4,0
9007,6,1,5,0,0
9007,6,2,4,0,0
9007,6,3,3,0,0
9007,6,4,2,0,0
9007,6,5,1,0,0
9007,6,6,0,0,1
9008,1,1,0,4,0
9008,1,2,0,4,0
9008,1,3,0,4,0
9008,1,4,0,4,0
9008,1,5,0,4,0
9008,1,6,0,4,0
9008,1,7,0,0,0
9008,1,8,0,0,0
9008,1,9,0,0,0
9008,1,10,0,3,0
9008,1,11,0,0,0
9009,1,1,0,4,0
9009,1,2,0,0,0
9009,1,3,0,4,0
9009,1,4,0,0,0
9009,1,5,0,0,0
9009,1,6,0,0,0
9009,1,7,0,0,0
9009,1,8,0,0,0
9009,1,9,0,0,0
9009,1,10,0,0,1
9010,6,1,5,0,0
9010,6,2,4,0,0
9010,6,3,3,0,1
9011,1,1,0,0,0
9011,1,2,0,0,0
9011,1,3,0,0,0
9011,1,4,0,0,0
9011,1,5,0,0,0
9011,1,6,0,0,0
9011,1,7,0,0,1
9012,1,1,0,4,0
9012,1,2,0,4,0
9012,1,3,0,4,0
9012,1,4,0,4,0
9012,1,5,0,0,0
9012,1,6,0,0,1
9013,6,1,5,4,0
9013,6,2,4,4,0
9013,6,3,3,4,0
9013,6,4,2,4,0
9013,6,5,1,0,0
9013,6,6,0,4,0
9013,6,7,5,0,0
9013,6,8,4,0,0
9013,6,9,3,0,0
9013,6,10,2,0,0
9013,6,11,1,0,0
9014,6,1,5,4,0
9014,6,2,4,4,0
9014,6,3,3,4,0
9014,6,4,2,0,0
9014,6,5,1,4,0
9014,6,6,0,4,0
9014,6,7,5,4,0
9014,6,8,4,4,0
9014,6,9,3,4,0
9014,6,10,2,4,0
9014,6,11,1,4,0
9015,6,1,5,4,0
9015,6,2,4,4,0
9015,6,3,3,4,0
9015,6,4,2,4,0
9015,6,5,1,4,0
9015,6,6,0,0,0
9015,6,7,5,0,0
9015,6,8,4,3,0
9015,6,9,3,4,0
9015,6,10,2,4,0
9015,6,11,1,0,0
9016,1,1,0,4,0
9016,1,2,0,0,0
9016,1,3,0,0,0
9016,1,4,0,0,0
9016,1,5,0,0,1
9017,6,1,5,4,0
9017,6,2,4,4,0
9017,6,3,3,4,0
9017,6,4,2,0,0
9017,6,5,1,0,0
9017,6,6,0,0,1
9018,6,1,5,4,0
9018,6,2,4,4,0
9018,6,3,3,4,0
9018,6,4,2,4,0
9018,6,5,1,4,0
9018,6,6,0,4,0
9018,6,7,5,4,0
9018,6,8,4,4,0
9018,6,9,3,4,0
9018,6,10,2,4,0
9018,6,11,1,4,0
9019,6,1,5,4,0
9019,6,2,4,4,0
9019,6,3,3,4,0
9019,6,4,2,0,0
9019,6,5,1,0,0
9019,6,6,0,0,0
9019,6,7,5,0,0
9019,6,8,4,0,0
9019,6,9,3,0,0
9019,6,10,2,0,0
9019,6,11,1,0,0
9020,6,1,5,0,0
9020,6,2,4,0,0
9020,6,3,3,0,0
9020,6,4,2,0,0
9020,6,5,1,0,0
9020,6,6,0,0,1
9021,1,1,0,4,0
9021,1,2,0,4,0
9021,1,3,0,4,0
9021,1,4,0,4,0
9021,1,5,0,4,0
9021,1,6,0,4,0
9021,1,7,0,4,0
9021,1,8,0,4,0
9021,1,9,0,4,0
9021,1,10,0,4,0
9021,1,11,0,4,0
9022,12,1,11,0,1
9023,1,1,0,0,0
9023,1,2,0,0,0
9023,1,3,0,0,0
9023,1,4,0,0,0
9023,1,5,0,0,0
9023,1,6,0,0,1
9024,6,1,5,0,0
9024,6,2,4,0,0
9024,6,3,3,0,0
9024,6,4,2,0,0
9024,6,5,1,0,1
9025,1,1,0,4,0
9025,1,2,0,4,0
9025,1,3,0,4,0
9025,1,4,0,4,0
9025,1,5,0,4,0
9025,1,6,0,4,0
9025,1,7,0,4,0
9025,1,8,0,4,0
9025,1,9,0,4,0
9025,1,10,0,4,0
9025,1,11,0,4,0
9026,6,1,5,4,0
9026,6,2,4,4,0
9026,6,3,3,4,0
9026,6,4,2,4,0
9026,6,5,1,4,0
9026,6,6,0,4,0
9026,6,7,5,4,0
9026,6,8,4,4,0
9026,6,9,3,3,0
9026,6,10,2,0,0
9026,6,11,1,0,0
9027,6,1,5,0,0
9027,6,2,4,0,0
9027,6,3,3,0,0
9027,6,4,2,0,0
9027,6,5,1,0,0
9027,6,6,0,0,1
9028,12,1,11,3,0
9028,12,2,10,0,0
9028,12,3,9,0,0
9028,12,4,8,0,0
9028,12,5,7,0,0
9028,12,6,6,0,0
9028,12,7,5,0,0
9028,12,8,4,0,0
9028,12,9,3,0,0
9028,12,10,2,0,0
9028,12,11,1,0,0
9029,12,1,11,0,0
9029,12,2,10,4,0
9029,12,3,9,4,0
9029,12,4,8,4,0
9029,12,5,7,4,0
9029,12,6,6,4,0
9029,12,7,5,4,0
9029,12,8,4,4,0
9029,12,9,3,4,0
9029,12,10,2,4,0
9029,12,11,1,4,0
9030,6,1,5,0,0
9030,6,2,4,0,0
9030,6,3,3,0,0
9030,6,4,2,0,0
9030,6,5,1,0,0
9030,6,6,0,0,0
9030,6,7,5,0,0
9030,6,8,4,0,0
9030,6,9,3,0,0
9030,6,10,2,0,0
9030,6,11,1,0,0
9031,6,1,5,4,0
9031,6,2,4,0,0
9031,6,3,3,0,0
9031,6,4,2,0,0
9031,6,5,1,0,0
9031,6,6,0,0,0
9031,6,7,5,4,0
9031,6,8,4,3,0
9031,6,9,3,0,0
9031,6,10,2,4,0
9031,6,11,1,0,0
9032,1,1,0,4,0
9032,1,2,0,4,0
9032,1,3,0,4,0
9032,1,4,0,4,0
9032,1,5,0,4,0
9032,1,6,0,4,0
9032,1,7,0,4,0
9032,1,8,0,4,0
9032,1,9,0,4,0
9032,1,10,0,4,0
9032,1,11,0,4,0
9033,1,1,0,4,0
9033,1,2,0,4,0
9033,1,3,0,4,0
9033,1,4,0,4,0
9033,1,5,0,0,0
9033,1,6,0,1,0
9033,1,7,0,0,0
9033,1,8,0,1,0
9033,1,9,0,2,0
9033,1,10,0,0,0
9033,1,11,0,0,0
9034,12,1,11,4,0
9034,12,2,10,4,0
9034,12,3,9,4,0
9034,12,4,8,4,0
9034,12,5,7,4,0
9034,12,6,6,4,0
9034,12,7,5,4,0
9034,12,8,4,4,0
9034,12,9,3,4,0
9034,12,10,2,4,0
9034,12,11,1,4,0
9035,1,1,0,4,0
9035,1,2,0,0,0
9035,1,3,0,0,0
9035,1,4,0,0,0
9035,1,5,0,0,0
9035,1,6,0,0,0
9035,1,7,0,0,1
9036,12,1,11,4,0
9036,12,2,10,0,0
9036,12,3,9,0,0
9036,12,4,8,0,0
9036,12,5,7,0,0
9036,12,6,6,0,0
9036,12,7,5,4,0
9036,12,8,4,0,0
9036,12,9,3,0,0
9036,12,10,2,0,0
9036,12,11,1,0,0
9037,1,1,0,0,0
9037,1,2,0,0,0
9037,1,3,0,0,0
9037,1,4,0,0,0
9037,1,5,0,0,0
9037,1,6,0,0,0
9037,1,7,0,0,0
9037,1,8,0,0,0
9037,1,9,0,0,0
9037,1,10,0,0,0
9037,1,11,0,0,0
9038,12,1,11,4,0
9038,12,2,10,0,0
9038,12,3,9,0,0
9038,12,4,8,0,0
9038,12,5,7,0,0
9038,12,6,6,0,0
9038,12,7,5,0,0
9038,12,8,4,0,0
9038,12,9,3,0,0
9038,12,10,2,0,0
9038,12,11,1,0,0
9039,12,1,11,4,0
9039,12,2,10,4,0
9039,12,3,9,4,0
9039,12,4,8,4,0
9039,12,5,7,4,0
9039,12,6,6,4,0
9039,12,7,5,4,0
9039,12,8,4,4,0
9039,12,9,3,4,0
9039,12,10,2,4,0
9039,12,11,1,4,0
9040,12,1,11,4,0
9040,12,2,10,4,0
9040,12,3,9,4,0
9040,12,4,8,4,0
9040,12,5,7,4,0
9040,12,6,6,4,0
9040,12,7,5,4,0
9040,12,8,4,4,0
9040,12,9,3,4,0
9040,12,10,2,4,0
9040,12,11,1,4,0
9041,6,1,5,0,0
9041,6,2,4,0,0
9041,6,3,3,0,0
9041,6,4,2,0,0
9041,6,5,1,0,0
9041,6,6,0,0,1
9042,1,1,0,4,0
9042,1,2,0,4,0
9042,1,3,0,4,0
9042,1,4,0,4,0
9042,1,5,0,4,0
9042,1,6,0,4,0
9042,1,7,0,4,0
9042,1,8,0,4,0
9042,1,9,0,3,0
9042,1,10,0,4,0
9042,1,11,0,4,0
9043,1,1,0,4,0
9043,1,2,0,4,0
9043,1,3,0,4,0
9043,1,4,0,4,0
9043,1,5,0,4,0
9043,1,6,0,4,0
9043,1,7,0,4,0
9043,1,8,0,4,0
9043,1,9,0,4,0
9043,1,10,0,4,0
9043,1,11,0,4,0
9044,1,1,0,4,0
9044,1,2,0,4,0
9044,1,3,0,4,0
9044,1,4,0,3,0
9044,1,5,0,0,1
9045,6,1,5,4,0
9045,6,2,4,4,0
9045,6,3,3,4,0
9045,6,4,2,0,0
9045,6,5,1,4,0
9045,6,6,0,4,0
9045,6,7,5,4,0
9045,6,8,4,4,0
9045,6,9,3,4,0
9045,6,10,2,4,0
9045,6,11,1,4,0
9046,1,1,0,0,0
9046,1,2,0,0,0
9046,1,3,0,4,0
9046,1,4,0,0,0
9046,1,5,0,0,0
9046,1,6,0,0,0
9046,1,7,0,0,0
9046,1,8,0,0,1
9047,1,1,0,4,0
9047,1,2,0,4,0
9047,1,3,0,4,0
9047,1,4,0,4,0
9047,1,5,0,0,0
9047,1,6,0,0,0
9047,1,7,0,0,0
9047,1,8,0,0,1
9048,1,1,0,0,0
9048,1,2,0,0,1
9049,1,1,0,0,0
9049,1,2,0,0,0
9049,1,3,0,0,0
9049,1,4,0,0,0
9049,1,5,0,0,0
9049,1,6,0,0,0
9049,1,7,0,0,0
9049,1,8,0,0,1
9050,1,1,0,4,0
9050,1,2,0,4,0
9050,1,3,0,4,0
9050,1,4,0,0,0
9050,1,5,0,0,0
9050,1,6,0,0,0
9050,1,7,0,1,0
9050,1,8,0,2,0
9050,1,9,0,2,0
9050,1,10,0,4,0
9050,1,11,0,3,0
9051,1,1,0,0,0
9051,1,2,0,0,0
9051,1,3,0,0,1
9052,6,1,5,4,0
9052,6,2,4,4,0
9052,6,3,3,4,0
9052,6,4,2,4,0
9052,6,5,1,4,0
9052,6,6,0,4,0
9052,6,7,5,4,0
9052,6,8,4,4,0
9052,6,9,3,4,0
9052,6,10,2,4,0
9052,6,11,1,4,0
9053,12,1,11,4,0
9053,12,2,10,4,0
9053,12,3,9,4,0
9053,12,4,8,4,0
9053,12,5,7,4,0
9053,12,6,6,4,0
9053,12,7,5,4,0
9053,12,8,4,4,0
9053,12,9,3,4,0
9053,12,10,2,4,0
9053,12,11,1,4,0
9054,1,1,0,4,0
9054,1,2,0,4,0
9054,1,3,0,4,0
9054,1,4,0,4,0
9054,1,5,0,4,0
9054,1,6,0,4,0
9054,1,7,0,0,0
9054,1,8,0,0,1
9055,12,1,11,4,0
9055,12,2,10,4,0
9055,12,3,9,3,0
9055,12,4,8,0,0
9055,12,5,7,3,0
9055,12,6,6,0,0
9055,12,7,5,0,0
9055,12,8,4,0,0
9055,12,9,3,0,0
9055,12,10,2,0,0
9055,12,11,1,0,0
9056,6,1,5,4,0
9056,6,2,4,4,0
9056,6,3,3,4,0
9056,6,4,2,4,0
9056,6,5,1,0,0
9056,6,6,0,4,0
9056,6,7,5,4,0
9056,6,8,4,0,0
9056,6,9,3,4,0
9056,6,10,2,4,0
9056,6,11,1,0,0
9057,6,1,5,2,0
9057,6,2,4,3,0
9057,6,3,3,0,0
9057,6,4,2,0,0
9057,6,5,1,0,0
9057,6,6,0,0,0
9057,6,7,5,0,0
9057,6,8,4,3,0
9057,6,9,3,0,0
9057,6,10,2,0,0
9057,6,11,1,1,0
9058,1,1,0,4,0
9058,1,2,0,4,0
9058,1,3,0,4,0
9058,1,4,0,4,0
9058,1,5,0,4,0
9058,1,6,0,4,0
9058,1,7,0,4,0
9058,1,8,0,4,0
9058,1,9,0,4,0
9058,1,10,0,4,0
9058,1,11,0,4,0
9059,6,1,5,4,0
9059,6,2,4,4,0
9059,6,3,3,4,0
9059,6,4,2,4,0
9059,6,5,1,4,0
9059,6,6,0,4,0
9059,6,7,5,4,0
9059,6,8,4,4,0
9059,6,9,3,4,0
9059,6,10,2,4,0
9059,6,11,1,4,0
9060,1,1,0,4,0
9060,1,2,0,4,0
9060,1,3,0,4,0
9060,1,4,0,0,0
9060,1,5,0,0,1
9061,6,1,5,4,0
9061,6,2,4,4,0
9061,6,3,3,4,0
9061,6,4,2,4,0
9061,6,5,1,4,0
9061,6,6,0,4,0
9061,6,7,5,4,0
9061,6,8,4,4,0
9061,6,9,3,4,0
9061,6,10,2,4,0
9061,6,11,1,4,0
9062,6,1,5,4,0
9062,6,2,4,4,0
9062,6,3,3,4,0
9062,6,4,2,4,0
9062,6,5,1,4,0
9062,6,6,0,4,0
9062,6,7,5,4,0
9062,6,8,4,4,0
9062,6,9,3,4,0
9062,6,10,2,4,0
9062,6,11,1,3,0
9063,1,1,0,4,0
9063,1,2,0,4,0
9063,1,3,0,4,0
9063,1,4,0,4,0
9063,1,5,0,4,0
9063,1,6,0,4,0
9063,1,7,0,4,0
9063,1,8,0,4,0
9063,1,9,0,4,0
9063,1,10,11,4,0
9063,1,11,10,4,0
9064,1,1,0,4,0
9064,1,2,0,4,0
9064,1,3,0,4,0
9064,1,4,0,4,0
9064,1,5,0,4,0
9064,1,6,0,4,0
9064,1,7,0,4,0
9064,1,8,0,4,0
9064,1,9,0,4,0
9064,1,10,0,4,0
9064,1,11,0,0,0
9065,12,1,11,0,0
9065,12,2,10,0,0
9065,12,3,9,0,0
9065,12,4,8,0,0
9065,12,5,7,0,0
9065,12,6,6,0,0
9065,12,7,5,0,0
9065,12,8,4,0,0
9065,12,9,3,0,0
9065,12,10,2,0,0
9065,12,11,1,0,0
9066,1,1,0,4,0
9066,1,2,0,4,0
9066,1,3,0,4,0
9066,1,4,0,4,0
9066,1,5,0,4,0
9066,1,6,0,4,0
9066,1,7,0,4,0
9066,1,8,0,4,0
9066,1,9,0,4,0
9066,1,10,0,4,0
9066,1,11,0,4,0
9067,1,1,0,4,0
9067,1,2,0,4,0
9067,1,3,0,4,0
9067,1,4,0,4,0
9067,1,5,0,4,0
9067,1,6,0,4,0
9067,1,7,0,0,0
9067,1,8,0,0,0
9067,1,9,0,0,1
9068,1,1,0,0,0
9068,1,2,0,4,0
9068,1,3,0,4,0
9068,1,4,0,4,0
9068,1,5,0,4,0
9068,1,6,0,0,0
9068,1,7,0,0,0
9068,1,8,0,0,0
9068,1,9,0,0,1
9069,12,1,11,4,0
9069,12,2,10,4,0
9069,12,3,9,0,0
9069,12,4,8,0,0
9069,12,5,7,0,0
9069,12,6,6,0,1
9070,1,1,0,4,0
9070,1,2,0,4,0
9070,1,3,0,4,0
9070,1,4,0,4,0
9070,1,5,0,4,0
9070,1,6,0,4,0
9070,1,7,0,4,0
9070,1,8,0,4,0
9070,1,9,0,4,0
9070,1,10,0,4,0
9070,1,11,0,4,0
9071,1,1,0,0,0
9071,1,2,0,0,0
9071,1,3,0,0,0
9071,1,4,0,0,1
9072,6,1,5,0,0
9072,6,2,4,0,0
9072,6,3,3,0,0
9072,6,4,2,0,0
9072,6,5,1,0,0
9072,6,6,0,0,0
9072,6,7,5,0,0
9072,6,8,4,0,0
9072,6,9,3,0,0
9072,6,10,2,0,0
9072,6,11,1,0,0
9074,6,1,5,4,0
9074,6,2,4,3,0
9074,6,3,3,0,0
9074,6,4,2,0,0
9074,6,5,1,0,0
9074,6,6,0,0,0
9074,6,7,5,0,0
9074,6,8,4,0,0
9074,6,9,3,0,0
9074,6,10,2,0,0
9074,6,11,1,0,0
9075,1,1,0,4,0
9075,1,2,0,4,0
9075,1,3,0,4,0
9075,1,4,0,4,0
9075,1,5,0,4,0
9075,1,6,0,4,0
9075,1,7,0,4,0
9075,1,8,0,4,0
9075,1,9,0,4,0
9075,1,10,0,4,0
9075,1,11,0,4,0
9076,6,1,5,4,0
9076,6,2,4,0,0
9076,6,3,3,0,0
9076,6,4,2,0,1
9077,6,1,5,4,0
9077,6,2,4,4,0
9077,6,3,3,4,0
9077,6,4,2,4,0
9077,6,5,1,4,0
9077,6,6,0,4,0
9077,6,7,5,4,0
9077,6,8,4,4,0
9077,6,9,3,4,0
9077,6,10,2,4,0
9077,6,11,1,4,0
9078,1,1,0,4,0
9078,1,2,0,4,0
9078,1,3,0,0,1
